"Region","Land_cover","Cover_area_ha","Unmanaged_area_ha","Convertible_area_ha","Low_avail_area_ha","High_avail_area_ha","Low_avail_percent_convtertible","High_avail_percent_convtertible","Low_avail_cover_percent_convtertible","High_avail_cover_percent_convtertible","Other_percent_unmanaged","Unknown_percent_unmanaged"
"Indonesia","Unknown",2823978,133926893.811,131102915.811,106594283.830547,120390792.137198,81.3058070990692,91.829225454265,,,,2.10859665272701
"Japan","Forest",22680635.17,33080904.04,30816372.14,20396178.20053,25235286.5526942,66.1861756726889,81.8892192697092,67.8395370113694,83.3050268342994,,
"Japan","Shrubland",3187946.97,33080904.04,30816372.14,20396178.20053,25235286.5526942,66.1861756726889,81.8892192697092,57.4097183865902,76.3165302804949,,
"Japan","Grassland",4947790,33080904.04,30816372.14,20396178.20053,25235286.5526942,66.1861756726889,81.8892192697092,64.2620024732923,78.9897474114702,,
"Japan","Other",11151.9,33080904.04,30816372.14,20396178.20053,25235286.5526942,66.1861756726889,81.8892192697092,,,0.0337109892357101,
"Japan","Unknown",2253380,33080904.04,30816372.14,20396178.20053,25235286.5526942,66.1861756726889,81.8892192697092,,,,6.81172436302016
"Mexico","Forest",39146475.06,155813114.7001,155521259.5901,123924943.873218,135374402.132395,79.6836035149414,87.0455926663629,84.4780922249918,95.7404666583409,,
"Mexico","Shrubland",29213232.1,155813114.7001,155521259.5901,123924943.873218,135374402.132395,79.6836035149414,87.0455926663629,72.0520093415521,80.9712705216487,,
"Mexico","Grassland",87161552.4301,155813114.7001,155521259.5901,123924943.873218,135374402.132395,79.6836035149414,87.0455926663629,80.0880960713935,85.1763845043839,,
"Mexico","Other",59040.11,155813114.7001,155521259.5901,123924943.873218,135374402.132395,79.6836035149414,87.0455926663629,,,0.0378916178613315,
"Mexico","Unknown",232815,155813114.7001,155521259.5901,123924943.873218,135374402.132395,79.6836035149414,87.0455926663629,,,,0.149419386454156
"Middle East","Forest",780275.3131,475646524.8281,303532022.7681,126787733.415686,132127944.399455,41.7707931635776,43.5301498650775,61.4405295278131,66.7494309952411,,
"Middle East","Shrubland",84839259.08,475646524.8281,303532022.7681,126787733.415686,132127944.399455,41.7707931635776,43.5301498650775,39.0950062270542,41.3297079925077,,
"Middle East","Grassland",217912488.375,475646524.8281,303532022.7681,126787733.415686,132127944.399455,41.7707931635776,43.5301498650775,42.7421187311427,44.3037008787006,,
"Middle East","Other",171656038.06,475646524.8281,303532022.7681,126787733.415686,132127944.399455,41.7707931635776,43.5301498650775,,,36.0889923713911,
"Middle East","Unknown",458464,475646524.8281,303532022.7681,126787733.415686,132127944.399455,41.7707931635776,43.5301498650775,,,,0.09638754328452
"Pakistan","Forest",15288.7740000002,56714850.906001,25948323.896001,19571069.2664039,20846932.603626,75.4232502447687,80.3401895520458,95.6111812675242,96.291103928997,,
"Pakistan","Shrubland",24166164.1,56714850.906001,25948323.896001,19571069.2664039,20846932.603626,75.4232502447687,80.3401895520458,76.3571720836451,81.490199342526,,
"Pakistan","Grassland",1766871.022001,56714850.906001,25948323.896001,19571069.2664039,20846932.603626,75.4232502447687,80.3401895520458,62.4749609554419,64.473046512594,,
"Pakistan","Other",30688673.01,56714850.906001,25948323.896001,19571069.2664039,20846932.603626,75.4232502447687,80.3401895520458,,,54.11047110194,
"Pakistan","Unknown",77854,56714850.906001,25948323.896001,19571069.2664039,20846932.603626,75.4232502447687,80.3401895520458,,,,0.137272687411336
"Russia","Forest",496144096.082,1484265133.0249,1167553544.0249,329665311.592621,350877340.903981,28.2355625812387,30.0523554315465,32.4877042186172,34.9079674149436,,
"Russia","Shrubland",206694751,1484265133.0249,1167553544.0249,329665311.592621,350877340.903981,28.2355625812387,30.0523554315465,8.40578967509422,8.83076086654795,,
"Russia","Grassland",464714696.9429,1484265133.0249,1167553544.0249,329665311.592621,350877340.903981,28.2355625812387,30.0523554315465,32.5156833030859,34.3072434284519,,
"Russia","Other",315729690,1484265133.0249,1167553544.0249,329665311.592621,350877340.903981,28.2355625812387,30.0523554315465,,,21.2717851396637,
"Russia","Unknown",981899,1484265133.0249,1167553544.0249,329665311.592621,350877340.903981,28.2355625812387,30.0523554315465,,,,0.0661538816854716
"South Africa","Forest",727730.522,102023693.522,101597084.522,74638337.432878,74717553.3356522,73.4650386711793,73.5430093168399,94.7882324883209,94.9408210696633,,
"South Africa","Shrubland",5711291,102023693.522,101597084.522,74638337.432878,74717553.3356522,73.4650386711793,73.5430093168399,67.2089093750582,67.9240041370629,,
"South Africa","Grassland",95158063,102023693.522,101597084.522,74638337.432878,74717553.3356522,73.4650386711793,73.5430093168399,73.6774540497533,73.7166145004141,,
"South Africa","Other",354781,102023693.522,101597084.522,74638337.432878,74717553.3356522,73.4650386711793,73.5430093168399,,,0.34774373261001,
"South Africa","Unknown",71828,102023693.522,101597084.522,74638337.432878,74717553.3356522,73.4650386711793,73.5430093168399,,,,0.0704032539113194
"South America_Northern","Forest",89949737.7,127767759.734,126577581.53,77485195.1579227,108179123.088169,61.2155756345827,85.4646784845777,54.062529006194,82.5339288130694,,
"South America_Northern","Shrubland",873404.1,127767759.734,126577581.53,77485195.1579227,108179123.088169,61.2155756345827,85.4646784845777,53.9276817427816,76.8274529140977,,
"South America_Northern","Grassland",35754439.73,127767759.734,126577581.53,77485195.1579227,108179123.088169,61.2155756345827,85.4646784845777,79.3889814910783,93.0487422956769,,
"South America_Northern","Other",865778.204,127767759.734,126577581.53,77485195.1579227,108179123.088169,61.2155756345827,85.4646784845777,,,0.677618677671476,
"South America_Northern","Unknown",324400,127767759.734,126577581.53,77485195.1579227,108179123.088169,61.2155756345827,85.4646784845777,,,,0.253898167014409
"South America_Southern","Forest",135078428.03,357428079.679,305618844.679,242522355.362115,263991261.028079,79.3545161185474,86.3792484083749,84.8533574563846,96.3586970297855,,
"South America_Southern","Shrubland",15146965,357428079.679,305618844.679,242522355.362115,263991261.028079,79.3545161185474,86.3792484083749,79.115099321063,84.6551088061729,,
"South America_Southern","Grassland",155393451.649,357428079.679,305618844.679,242522355.362115,263991261.028079,79.3545161185474,86.3792484083749,74.5978909312834,77.8725015915111,,
"South America_Southern","Other",51048930,357428079.679,305618844.679,242522355.362115,263991261.028079,79.3545161185474,86.3792484083749,,,14.2822942298899,
"South America_Southern","Unknown",760305,357428079.679,305618844.679,242522355.362115,263991261.028079,79.3545161185474,86.3792484083749,,,,0.212715520471368
"South Asia","Forest",11095665.02,74809658.86,65752983.76,33021361.2933501,35439374.4975263,50.2203237101435,53.8977434497588,66.4603419230776,81.1213421107562,,
"South Asia","Shrubland",15534259,74809658.86,65752983.76,33021361.2933501,35439374.4975263,50.2203237101435,53.8977434497588,51.6808979590202,52.3993688172159,,
"South Asia","Grassland",39123059.74,74809658.86,65752983.76,33021361.2933501,35439374.4975263,50.2203237101435,53.8977434497588,45.034565182347,46.7718235034883,,
"South Asia","Other",8965211.1,74809658.86,65752983.76,33021361.2933501,35439374.4975263,50.2203237101435,53.8977434497588,,,11.9840288495068,
"South Asia","Unknown",91464,74809658.86,65752983.76,33021361.2933501,35439374.4975263,50.2203237101435,53.8977434497588,,,,0.122262287241768
"South Korea","Forest",2621100,7993863.618,7668444.618,5884465.39789204,6604673.90757401,76.736100878652,86.1279468860084,77.3198743734878,86.5853019065123,,
"South Korea","Shrubland",4079767,7993863.618,7668444.618,5884465.39789204,6604673.90757401,76.736100878652,86.1279468860084,77.0686870009744,86.6851576228052,,
"South Korea","Grassland",967577.618,7993863.618,7668444.618,5884465.39789204,6604673.90757401,76.736100878652,86.1279468860084,73.7523582412496,82.5395389322893,,
"South Korea","Unknown",325419,7993863.618,7668444.618,5884465.39789204,6604673.90757401,76.736100878652,86.1279468860084,,,,4.07086004403734
"Southeast Asia","Forest",179932099.77,231726736.51987,225681034.53987,186347625.952284,212119323.91379,82.5712387982532,93.9907619380909,82.4272746517342,94.6316762864502,,
"Southeast Asia","Shrubland",1492761.79,231726736.51987,225681034.53987,186347625.952284,212119323.91379,82.5712387982532,93.9907619380909,72.8972360297444,87.6834065552071,,
"Southeast Asia","Grassland",44256172.97987,231726736.51987,225681034.53987,186347625.952284,212119323.91379,82.5712387982532,93.9907619380909,83.4828574527242,91.5977469476245,,
"Southeast Asia","Other",227491.98,231726736.51987,225681034.53987,186347625.952284,212119323.91379,82.5712387982532,93.9907619380909,,,0.0981725214002197,
"Southeast Asia","Unknown",5818210,231726736.51987,225681034.53987,186347625.952284,212119323.91379,82.5712387982532,93.9907619380909,,,,2.51080651606255
"Taiwan","Forest",1778716.72,3136861.1394,3120991.1394,1893536.03553216,2134433.52180863,60.6709840226008,68.3896053040052,50.4950410273178,62.5044618178101,,
"Taiwan","Shrubland",366528.848,3136861.1394,3120991.1394,1893536.03553216,2134433.52180863,60.6709840226008,68.3896053040052,74.0619902120718,74.0619902120718,,
"Taiwan","Grassland",975745.5714,3136861.1394,3120991.1394,1893536.03553216,2134433.52180863,60.6709840226008,68.3896053040052,74.1908300377471,76.9870416220522,,
"Taiwan","Unknown",15870,3136861.1394,3120991.1394,1893536.03553216,2134433.52180863,60.6709840226008,68.3896053040052,,,,0.505919748906562
"USA","Forest",188129989.4513,708803278.9411,654960906.9411,425563234.59705,453306357.386852,64.9753641915182,69.2112082695064,70.4159908542669,77.5594759127508,,
"USA","Shrubland",98680730,708803278.9411,654960906.9411,425563234.59705,453306357.386852,64.9753641915182,69.2112082695064,29.0727169725594,32.4135246667587,,
"USA","Grassland",368150187.4898,708803278.9411,654960906.9411,425563234.59705,453306357.386852,64.9753641915182,69.2112082695064,71.8186430636707,74.8085510024231,,
"USA","Other",52672716,708803278.9411,654960906.9411,425563234.59705,453306357.386852,64.9753641915182,69.2112082695064,,,7.43121788018379,
"USA","Unknown",1169656,708803278.9411,654960906.9411,425563234.59705,453306357.386852,64.9753641915182,69.2112082695064,,,,0.165018423976167
