,region,year,policy,agg.land,hist_value,Protection,value
731,European Free Trade Association,2050,CORE,Forests (Harvested),269.0015091,20,-1.3396668
732,European Free Trade Association,2050,CORE,Forests (Unmanaged),1392.359913,20,28.2315768
733,European Free Trade Association,2050,CORE,Grassland,1150.47864,20,12.42839808
734,European Free Trade Association,2050,CORE,Grazed Pasture,134.298519,20,-0.1711716
735,European Free Trade Association,2050,CORE,Shrubland,66.40881607,20,0.741636
736,European Free Trade Association,2050,CORE,urban,3.10971322,20,0
737,Global,2050,CORE,Biomass,6127.554764,20,-715.5055534
738,Global,2050,CORE,Crops,192984.6056,20,-697.1734013
739,Global,2050,CORE,desert,21070.53344,20,0
740,Global,2050,CORE,Forests (Harvested),37367.38171,20,-71.84868509
741,Global,2050,CORE,Forests (Unmanaged),319988.8364,20,714.9894004
742,Global,2050,CORE,Grassland,590634.0966,20,789.230423
743,Global,2050,CORE,Grazed Pasture,33220.64189,20,-111.7091484
744,Global,2050,CORE,Shrubland,140548.459,20,92.01964608
745,Global,2050,CORE,urban,575.5807629,20,0
746,India,2050,CORE,Biomass,147.918312,20,-3.196602939
747,India,2050,CORE,Crops,20631.68554,20,-166.7607766
748,India,2050,CORE,desert,131.04289,20,0
749,India,2050,CORE,Forests (Harvested),3058.672734,20,-19.910844
750,India,2050,CORE,Forests (Unmanaged),4610.050756,20,87.3030792
751,India,2050,CORE,Grassland,4732.95147,20,76.10429544
752,India,2050,CORE,Grazed Pasture,180.2415884,20,-1.77038676
753,India,2050,CORE,Shrubland,2355.807439,20,28.2381816
754,India,2050,CORE,urban,25.30338,20,0
755,Indonesia,2050,CORE,Biomass,40.44372533,20,-3.334353725
756,Indonesia,2050,CORE,Crops,5615.69505,20,-15.35190575
757,Indonesia,2050,CORE,Forests (Harvested),858.353027,20,-0.804072
758,Indonesia,2050,CORE,Forests (Unmanaged),12043.95187,20,13.41078
759,Indonesia,2050,CORE,Grassland,3360.937354,20,8.157086304
760,Indonesia,2050,CORE,Grazed Pasture,338.5750171,20,-2.08900704
761,Indonesia,2050,CORE,urban,10.4703221,20,0
762,Japan,2050,CORE,Biomass,59.4635291,20,-13.48603641
763,Japan,2050,CORE,Crops,499.5116793,20,0.461620478
764,Japan,2050,CORE,desert,0.111519,20,0
765,Japan,2050,CORE,Forests (Harvested),210.066557,20,0.1981344
766,Japan,2050,CORE,Forests (Unmanaged),2681.447819,20,10.4647944
767,Japan,2050,CORE,Grassland,588.442031,20,1.43868
768,Japan,2050,CORE,Grazed Pasture,0,20,0
769,Japan,2050,CORE,Shrubland,379.1770583,20,0.92808444
770,Japan,2050,CORE,urban,13.4527,20,0
771,Mexico,2050,CORE,Biomass,93.87897252,20,3.538934616
772,Mexico,2050,CORE,Crops,2825.863713,20,-8.920775554
773,Mexico,2050,CORE,desert,0.5904011,20,0
774,Mexico,2050,CORE,Forests (Harvested),347.2903536,20,-0.345504
775,Mexico,2050,CORE,Forests (Unmanaged),4640.750189,20,2.0931408
776,Mexico,2050,CORE,Grassland,10262.24303,20,5.2471992
777,Mexico,2050,CORE,Grazed Pasture,1406.469486,20,-1.3586796
778,Mexico,2050,CORE,Shrubland,3474.524035,20,-0.258744
779,Mexico,2050,CORE,urban,14.8212871,20,0
780,Middle East,2050,CORE,Biomass,25.7431949,20,2.653342289
781,Middle East,2050,CORE,Crops,4265.858014,20,-2.428491292
782,Middle East,2050,CORE,desert,1716.628733,20,0
783,Middle East,2050,CORE,Forests (Harvested),27.5454093,20,-0.03396648
784,Middle East,2050,CORE,Forests (Unmanaged),92.05426255,20,0.078142152
785,Middle East,2050,CORE,Grassland,25984.07797,20,1.4356032
786,Middle East,2050,CORE,Grazed Pasture,427.5920323,20,1.27188636
787,Middle East,2050,CORE,Shrubland,10189.21995,20,-2.9787336
788,Middle East,2050,CORE,urban,23.3373403,20,0
789,Pakistan,2050,CORE,Biomass,8.227450179,20,-0.2825238
790,Pakistan,2050,CORE,Crops,2608.8611,20,-25.88328178
791,Pakistan,2050,CORE,desert,306.8867301,20,0
792,Pakistan,2050,CORE,Forests (Harvested),304.1259,20,-1.6932
793,Pakistan,2050,CORE,Forests (Unmanaged),1.657473931,20,0.064866
794,Pakistan,2050,CORE,Grassland,199.2656999,20,4.179060024
795,Pakistan,2050,CORE,Grazed Pasture,777.664064,20,-16.69848
796,Pakistan,2050,CORE,Shrubland,2765.525212,20,40.31316
797,Pakistan,2050,CORE,urban,5.76933101,20,0
798,Russia,2050,CORE,Biomass,1145.497398,20,-320.0231957
799,Russia,2050,CORE,Crops,14246.2105,20,-25.2498358
800,Russia,2050,CORE,desert,3157.2969,20,0
801,Russia,2050,CORE,Forests (Harvested),3126.436651,20,0.5575944
802,Russia,2050,CORE,Forests (Unmanaged),58802.37916,20,230.3370774
803,Russia,2050,CORE,Grassland,55406.76124,20,84.09508538
804,Russia,2050,CORE,Grazed Pasture,500.9602013,20,0.706894607
805,Russia,2050,CORE,Shrubland,24703.7691,20,29.584584
806,Russia,2050,CORE,urban,20.63808,20,0
807,South Africa,2050,CORE,Biomass,10.53739403,20,0.20989332
808,South Africa,2050,CORE,Crops,1177.246655,20,-1.621404841
809,South Africa,2050,CORE,desert,3.54781,20,0
810,South Africa,2050,CORE,Forests (Harvested),181.575503,20,-0.15618
811,South Africa,2050,CORE,Forests (Unmanaged),85.58751983,20,0.44990556
812,South Africa,2050,CORE,Grassland,11280.40782,20,3.660612
813,South Africa,2050,CORE,Grazed Pasture,1085.92055,20,-2.106
814,South Africa,2050,CORE,Shrubland,682.3744586,20,-0.43356
815,South Africa,2050,CORE,urban,6.69471,20,0
816,South America_Northern,2050,CORE,Biomass,6.796375813,20,-3.394069523
817,South America_Northern,2050,CORE,Crops,465.7202489,20,0.112949618
818,South America_Northern,2050,CORE,desert,8.65778204,20,0
819,South America_Northern,2050,CORE,Forests (Harvested),41.97719618,20,0.03281268
820,South America_Northern,2050,CORE,Forests (Unmanaged),10809.42024,20,1.9901076
821,South America_Northern,2050,CORE,Grassland,4317.956378,20,0.67045008
822,South America_Northern,2050,CORE,Grazed Pasture,257.9830861,20,0.59048508
823,South America_Northern,2050,CORE,Shrubland,105.3135129,20,-0.000756
824,South America_Northern,2050,CORE,urban,4.27827102,20,0
825,South America_Southern,2050,CORE,Biomass,32.65078629,20,-2.54820383
826,South America_Southern,2050,CORE,Crops,2805.897709,20,0.052906772
827,South America_Southern,2050,CORE,desert,510.4893,20,0
828,South America_Southern,2050,CORE,Forests (Harvested),704.5153323,20,-0.23773848
829,South America_Southern,2050,CORE,Forests (Unmanaged),16106.59353,20,1.21075164
830,South America_Southern,2050,CORE,Grassland,18459.90557,20,1.2296304
831,South America_Southern,2050,CORE,Grazed Pasture,872.9317476,20,0.3964668
832,South America_Southern,2050,CORE,Shrubland,1808.04095,20,-0.1233792
833,South America_Southern,2050,CORE,urban,7.90962,20,0
834,South Asia,2050,CORE,Biomass,5.1029123,20,-0.400026336
835,South Asia,2050,CORE,Crops,2412.95475,20,-18.45551404
836,South Asia,2050,CORE,desert,89.652111,20,0
837,South Asia,2050,CORE,Forests (Harvested),457.5320871,20,-1.675416
838,South Asia,2050,CORE,Forests (Unmanaged),1260.774695,20,8.1445812
839,South Asia,2050,CORE,Grassland,4393.253064,20,20.4905556
840,South Asia,2050,CORE,Grazed Pasture,883.4319077,20,-11.6355252
841,South Asia,2050,CORE,Shrubland,1791.783447,20,3.5286
842,South Asia,2050,CORE,urban,3.1217501,20,0
843,South Korea,2050,CORE,Biomass,0.651472477,20,-0.18945912
844,South Korea,2050,CORE,Crops,197.2450446,20,0.151012693
845,South Korea,2050,CORE,Forests (Harvested),58.61572,20,0.09552
846,South Korea,2050,CORE,Forests (Unmanaged),311.8569761,20,0.0072
847,South Korea,2050,CORE,Grassland,115.4659624,20,-0.01405896
848,South Korea,2050,CORE,Grazed Pasture,6.49263,20,0.022728
849,South Korea,2050,CORE,Shrubland,486.8976122,20,-0.07236
850,South Korea,2050,CORE,urban,2.7479,20,0
851,Southeast Asia,2050,CORE,Biomass,91.67215662,20,-7.954663346
852,Southeast Asia,2050,CORE,Crops,9142.444553,20,-13.08045825
853,Southeast Asia,2050,CORE,desert,2.2749198,20,0
854,Southeast Asia,2050,CORE,Forests (Harvested),1483.620706,20,-1.358522208
855,Southeast Asia,2050,CORE,Forests (Unmanaged),21095.55106,20,21.60489275
856,Southeast Asia,2050,CORE,Grassland,5199.72297,20,5.81371206
857,Southeast Asia,2050,CORE,Grazed Pasture,513.3643974,20,-5.176051068
858,Southeast Asia,2050,CORE,Shrubland,174.964261,20,0.15874092
859,Southeast Asia,2050,CORE,urban,22.71653688,20,0
860,Taiwan,2050,CORE,Biomass,0.123298934,20,-0.006803426
861,Taiwan,2050,CORE,Crops,57.58224798,20,0.037323727
862,Taiwan,2050,CORE,Forests (Harvested),10.08519219,20,0.01533504
863,Taiwan,2050,CORE,Forests (Unmanaged),213.4164368,20,-0.0346674
864,Taiwan,2050,CORE,Grassland,108.3758071,20,-0.041397648
865,Taiwan,2050,CORE,Grazed Pasture,7.090474927,20,0.030684252
866,Taiwan,2050,CORE,Shrubland,0.844816016,20,-0.00015336
867,Taiwan,2050,CORE,urban,2.17348,20,0
868,USA,2050,CORE,Biomass,345.1852079,20,-36.29318739
869,USA,2050,CORE,Crops,18542.49093,20,-53.88290026
870,USA,2050,CORE,desert,526.72716,20,0
871,USA,2050,CORE,Forests (Harvested),4757.465461,20,-3.01244988
872,USA,2050,CORE,Forests (Unmanaged),22163.73186,20,34.10970024
873,USA,2050,CORE,Grassland,43396.03158,20,61.4795826
874,USA,2050,CORE,Grazed Pasture,576.0080174,20,0.675083148
875,USA,2050,CORE,Shrubland,11789.26186,20,-3.051072
876,USA,2050,CORE,urban,134.45224,20,0
877,Africa_Eastern,2050,CORE,Biomass,342.1885043,30,-2.079860818
878,Africa_Eastern,2050,CORE,Crops,8617.473012,30,-92.02508363
879,Africa_Eastern,2050,CORE,desert,914.44174,30,0
880,Africa_Eastern,2050,CORE,Forests (Harvested),1912.020431,30,-14.384748
881,Africa_Eastern,2050,CORE,Forests (Unmanaged),14.11578309,30,0.34782516
882,Africa_Eastern,2050,CORE,Grassland,37721.41595,30,161.474544
883,Africa_Eastern,2050,CORE,Grazed Pasture,3466.156167,30,-47.03466
884,Africa_Eastern,2050,CORE,Shrubland,6692.83803,30,-6.269388
885,Africa_Eastern,2050,CORE,urban,8.2136,30,0
886,Africa_Northern,2050,CORE,Biomass,12.00258334,30,0.512155935
887,Africa_Northern,2050,CORE,Crops,3544.654878,30,-20.39976664
888,Africa_Northern,2050,CORE,desert,4577.42712,30,0
889,Africa_Northern,2050,CORE,Forests (Harvested),401.6333615,30,-1.1804124
890,Africa_Northern,2050,CORE,Forests (Unmanaged),0,30,0
891,Africa_Northern,2050,CORE,Grassland,9034.939096,30,22.6002
892,Africa_Northern,2050,CORE,Grazed Pasture,401.50772,30,-0.9948
893,Africa_Northern,2050,CORE,Shrubland,677.9884517,30,-0.5436396
894,Africa_Northern,2050,CORE,urban,10.89136,30,0
895,Africa_Southern,2050,CORE,Biomass,283.8798555,30,7.149297144
896,Africa_Southern,2050,CORE,Crops,5862.671055,30,-20.21543614
897,Africa_Southern,2050,CORE,desert,153.7390858,30,0
898,Africa_Southern,2050,CORE,Forests (Harvested),845.0923362,30,-1.909092
899,Africa_Southern,2050,CORE,Forests (Unmanaged),6086.064943,30,2.380776
900,Africa_Southern,2050,CORE,Grassland,47218.86553,30,17.697852
901,Africa_Southern,2050,CORE,Grazed Pasture,892.5757131,30,-4.117716
902,Africa_Southern,2050,CORE,Shrubland,3967.030283,30,-0.9551994
903,Africa_Southern,2050,CORE,urban,9.1793989,30,0
904,Africa_Western,2050,CORE,Biomass,1008.222696,30,-26.58342081
905,Africa_Western,2050,CORE,Crops,16705.58547,30,-127.5569541
906,Africa_Western,2050,CORE,desert,2678.29155,30,0
907,Africa_Western,2050,CORE,Forests (Harvested),2521.794228,30,-10.015368
908,Africa_Western,2050,CORE,Forests (Unmanaged),24169.62155,30,9.732504
909,Africa_Western,2050,CORE,Grassland,54105.89803,30,180.7788857
910,Africa_Western,2050,CORE,Grazed Pasture,1733.874486,30,-30.2468382
911,Africa_Western,2050,CORE,Shrubland,3240.907714,30,3.8806104
912,Africa_Western,2050,CORE,urban,24.14843,30,0
913,Argentina,2050,CORE,Biomass,67.84482609,30,1.305313711
914,Argentina,2050,CORE,Crops,5752.918329,30,-22.74124854
915,Argentina,2050,CORE,desert,159.6334102,30,0
916,Argentina,2050,CORE,Forests (Harvested),121.676307,30,-0.1035276
917,Argentina,2050,CORE,Forests (Unmanaged),1648.681499,30,0.48897
918,Argentina,2050,CORE,Grassland,20236.76122,30,21.0736296
919,Argentina,2050,CORE,Grazed Pasture,1272.38919,30,-0.5576016
920,Argentina,2050,CORE,Shrubland,2066.590832,30,0.5379696
921,Argentina,2050,CORE,urban,5.58801199,30,0
922,Australia_NZ,2050,CORE,Biomass,125.3161234,30,2.336769292
923,Australia_NZ,2050,CORE,Crops,6293.392762,30,-13.82418511
924,Australia_NZ,2050,CORE,desert,14.034923,30,0
925,Australia_NZ,2050,CORE,Forests (Harvested),636.5589141,30,0.0702
926,Australia_NZ,2050,CORE,Forests (Unmanaged),1909.071942,30,2.3258364
927,Australia_NZ,2050,CORE,Grassland,55676.84294,30,7.77396
928,Australia_NZ,2050,CORE,Grazed Pasture,2600.801788,30,8.296812
929,Australia_NZ,2050,CORE,Shrubland,27572.01056,30,-7.056228
930,Australia_NZ,2050,CORE,urban,13.9596377,30,0
931,Brazil,2050,CORE,Biomass,189.866062,30,-6.573560956
932,Brazil,2050,CORE,Crops,10897.51472,30,-26.14862713
933,Brazil,2050,CORE,desert,7.61083,30,0
934,Brazil,2050,CORE,Forests (Harvested),1670.092971,30,-0.8605392
935,Brazil,2050,CORE,Forests (Unmanaged),46820.98514,30,-0.49422
936,Brazil,2050,CORE,Grassland,28731.91025,30,48.80364384
937,Brazil,2050,CORE,Grazed Pasture,5687.045962,30,-14.0329728
938,Brazil,2050,CORE,Shrubland,6756.593634,30,-0.67152
939,Brazil,2050,CORE,urban,32.59289,30,0
940,Canada,2050,CORE,Biomass,299.4386572,30,-120.5098893
941,Canada,2050,CORE,Crops,5903.445188,30,-25.36614285
942,Canada,2050,CORE,desert,2396.92824,30,0
943,Canada,2050,CORE,Forests (Harvested),2527.245777,30,0.653046
944,Canada,2050,CORE,Forests (Unmanaged),45898.0307,30,111.5480964
945,Canada,2050,CORE,Grassland,15009.87087,30,26.340612
946,Canada,2050,CORE,Grazed Pasture,307.6020063,30,-0.0112908
947,Canada,2050,CORE,Shrubland,10567.22658,30,7.3229508
948,Canada,2050,CORE,urban,4.21832,30,0
949,Central America and Caribbean,2050,CORE,Biomass,36.76216781,30,1.37273824
950,Central America and Caribbean,2050,CORE,Crops,1686.864404,30,-7.370584923
951,Central America and Caribbean,2050,CORE,Forests (Harvested),363.572111,30,-0.500856
952,Central America and Caribbean,2050,CORE,Forests (Unmanaged),3430.734667,30,3.188436
953,Central America and Caribbean,2050,CORE,Grassland,2316.086127,30,5.3456784
954,Central America and Caribbean,2050,CORE,Grazed Pasture,411.0713399,30,-2.07798
955,Central America and Caribbean,2050,CORE,Shrubland,53.97057289,30,0.0359868
956,Central America and Caribbean,2050,CORE,urban,7.1515458,30,0
957,Central Asia,2050,CORE,Biomass,85.03496232,30,7.505797397
958,Central Asia,2050,CORE,Crops,4432.862393,30,-2.512443553
959,Central Asia,2050,CORE,desert,312.4237211,30,0
960,Central Asia,2050,CORE,Forests (Harvested),84.44813373,30,-0.0304458
961,Central Asia,2050,CORE,Forests (Unmanaged),363.528349,30,0.32763576
962,Central Asia,2050,CORE,Grassland,50500.44651,30,-3.9557172
963,Central Asia,2050,CORE,Grazed Pasture,862.9541039,30,1.06000764
964,Central Asia,2050,CORE,Shrubland,7227.84614,30,-2.394228
965,Central Asia,2050,CORE,urban,9.639523,30,0
966,China,2050,CORE,Biomass,31.15726203,30,-7.589101366
967,China,2050,CORE,Crops,14954.39678,30,-2.039643856
968,China,2050,CORE,desert,1100.68271,30,0
969,China,2050,CORE,Forests (Harvested),3619.783824,30,-0.3709332
970,China,2050,CORE,Forests (Unmanaged),13229.73172,30,6.1546908
971,China,2050,CORE,Grassland,52385.83261,30,8.1466512
972,China,2050,CORE,Grazed Pasture,6450.981615,30,-4.80922524
973,China,2050,CORE,Shrubland,6919.137473,30,0.5026128
974,China,2050,CORE,urban,59.87252,30,0
975,Colombia,2050,CORE,Biomass,4.343355059,30,-0.27760965
976,Colombia,2050,CORE,Crops,436.2841601,30,0.036012671
977,Colombia,2050,CORE,desert,5.425585,30,0
978,Colombia,2050,CORE,Forests (Harvested),87.724325,30,-0.036552
979,Colombia,2050,CORE,Forests (Unmanaged),7011.885498,30,-0.47376
980,Colombia,2050,CORE,Grassland,5294.021602,30,1.07832
981,Colombia,2050,CORE,Grazed Pasture,543.6413,30,-0.31416
982,Colombia,2050,CORE,Shrubland,171.731998,30,-0.009168
983,Colombia,2050,CORE,urban,2.3182387,30,0
984,EU-12,2050,CORE,Biomass,175.7927582,30,-23.12195905
985,EU-12,2050,CORE,Crops,4389.585804,30,-18.78043927
986,EU-12,2050,CORE,desert,0.02612,30,0
987,EU-12,2050,CORE,Forests (Harvested),1408.40351,30,-3.5407812
988,EU-12,2050,CORE,Forests (Unmanaged),2873.3044,30,22.6793958
989,EU-12,2050,CORE,Grassland,3712.018612,30,23.04218964
990,EU-12,2050,CORE,Grazed Pasture,89.59960977,30,-0.390012084
991,EU-12,2050,CORE,Shrubland,50.06095873,30,0.1090656
992,EU-12,2050,CORE,urban,14.1534548,30,0
993,EU-15,2050,CORE,Biomass,1132.815861,30,-127.1441855
994,EU-15,2050,CORE,Crops,9269.149488,30,-47.82743574
995,EU-15,2050,CORE,desert,2104.8525,30,0
996,EU-15,2050,CORE,Forests (Harvested),4356.346727,30,-19.40082
997,EU-15,2050,CORE,Forests (Unmanaged),6525.454631,30,117.991368
998,EU-15,2050,CORE,Grassland,12587.14849,30,74.8523549
999,EU-15,2050,CORE,Grazed Pasture,0,30,0
1000,EU-15,2050,CORE,Shrubland,2857.697168,30,1.52304396
1001,EU-15,2050,CORE,urban,54.52401827,30,0
1002,Europe_Eastern,2050,CORE,Biomass,79.42599711,30,-16.54144149
1003,Europe_Eastern,2050,CORE,Crops,4932.642187,30,-11.51843221
1004,Europe_Eastern,2050,CORE,desert,4.74434,30,0
1005,Europe_Eastern,2050,CORE,Forests (Harvested),405.6137283,30,-0.0256392
1006,Europe_Eastern,2050,CORE,Forests (Unmanaged),1962.590896,30,14.6227548
1007,Europe_Eastern,2050,CORE,Grassland,2111.79642,30,13.472283
1008,Europe_Eastern,2050,CORE,Grazed Pasture,207.9816327,30,-0.21596964
1009,Europe_Eastern,2050,CORE,Shrubland,50.63264616,30,0.20648988
1010,Europe_Eastern,2050,CORE,urban,7.888652,30,0
1011,Europe_Non_EU,2050,CORE,Biomass,70.95225269,30,-11.87189117
1012,Europe_Non_EU,2050,CORE,Crops,3651.132733,30,-13.11906426
1013,Europe_Non_EU,2050,CORE,desert,1.71252,30,0
1014,Europe_Non_EU,2050,CORE,Forests (Harvested),508.495687,30,-0.965388
1015,Europe_Non_EU,2050,CORE,Forests (Unmanaged),1733.450909,30,10.99686
1016,Europe_Non_EU,2050,CORE,Grassland,5033.965693,30,15.0995748
1017,Europe_Non_EU,2050,CORE,Grazed Pasture,323.4355339,30,-1.32339
1018,Europe_Non_EU,2050,CORE,Shrubland,902.2834541,30,1.1852544
1019,Europe_Non_EU,2050,CORE,urban,10.2445,30,0
1020,European Free Trade Association,2050,CORE,Biomass,168.6186534,30,-40.39737941
1021,European Free Trade Association,2050,CORE,Crops,158.7645426,30,-1.880035374
1022,European Free Trade Association,2050,CORE,desert,184.6527865,30,0
1023,European Free Trade Association,2050,CORE,Forests (Harvested),269.0015091,30,-1.5941904
1024,European Free Trade Association,2050,CORE,Forests (Unmanaged),1392.359913,30,29.9559192
1025,European Free Trade Association,2050,CORE,Grassland,1150.47864,30,13.37981904
1026,European Free Trade Association,2050,CORE,Grazed Pasture,134.298519,30,-0.2533296
1027,European Free Trade Association,2050,CORE,Shrubland,66.40881607,30,0.7890768
1028,European Free Trade Association,2050,CORE,urban,3.10971322,30,0
1029,Global,2050,CORE,Biomass,6127.554764,30,-776.1818336
1030,Global,2050,CORE,Crops,192984.6056,30,-846.5356273
1031,Global,2050,CORE,desert,21070.53344,30,0
1032,Global,2050,CORE,Forests (Harvested),37367.38171,30,-88.33577236
1033,Global,2050,CORE,Forests (Unmanaged),319988.8364,30,790.9039276
1034,Global,2050,CORE,Grassland,590634.0966,30,955.3367105
1035,Global,2050,CORE,Grazed Pasture,33220.64189,30,-142.2926404
1036,Global,2050,CORE,Shrubland,140548.459,30,106.9727416
1037,Global,2050,CORE,urban,575.5807629,30,0
1038,India,2050,CORE,Biomass,147.918312,30,-4.615182868
1039,India,2050,CORE,Crops,20631.68554,30,-189.7857423
1040,India,2050,CORE,desert,131.04289,30,0
1041,India,2050,CORE,Forests (Harvested),3058.672734,30,-23.814168
1042,India,2050,CORE,Forests (Unmanaged),4610.050756,30,100.818828
1043,India,2050,CORE,Grassland,4732.95147,30,86.99832876
1044,India,2050,CORE,Grazed Pasture,180.2415884,30,-2.19237456
1045,India,2050,CORE,Shrubland,2355.807439,30,32.5806396
1046,India,2050,CORE,urban,25.30338,30,0
1047,Indonesia,2050,CORE,Biomass,40.44372533,30,-3.525193309
1048,Indonesia,2050,CORE,Crops,5615.69505,30,-18.76407475
1049,Indonesia,2050,CORE,Forests (Harvested),858.353027,30,-1.009584
1050,Indonesia,2050,CORE,Forests (Unmanaged),12043.95187,30,16.07538
1051,Indonesia,2050,CORE,Grassland,3360.937354,30,9.78804312
1052,Indonesia,2050,CORE,Grazed Pasture,338.5750171,30,-2.55798348
1053,Indonesia,2050,CORE,urban,10.4703221,30,0
1054,Japan,2050,CORE,Biomass,59.4635291,30,-14.3012205
1055,Japan,2050,CORE,Crops,499.5116793,30,0.59950342
1056,Japan,2050,CORE,desert,0.111519,30,0
1057,Japan,2050,CORE,Forests (Harvested),210.066557,30,0.2462052
1058,Japan,2050,CORE,Forests (Unmanaged),2681.447819,30,10.9805064
1059,Japan,2050,CORE,Grassland,588.442031,30,1.50144
1060,Japan,2050,CORE,Grazed Pasture,0,30,0
1061,Japan,2050,CORE,Shrubland,379.1770583,30,0.96777432
1062,Japan,2050,CORE,urban,13.4527,30,0
1063,Mexico,2050,CORE,Biomass,93.87897252,30,3.571803252
1064,Mexico,2050,CORE,Crops,2825.863713,30,-11.14269467
1065,Mexico,2050,CORE,desert,0.5904011,30,0
1066,Mexico,2050,CORE,Forests (Harvested),347.2903536,30,-0.4419012
1067,Mexico,2050,CORE,Forests (Unmanaged),4640.750189,30,2.6716356
1068,Mexico,2050,CORE,Grassland,10262.24303,30,7.49438784
1069,Mexico,2050,CORE,Grazed Pasture,1406.469486,30,-1.9631352
1070,Mexico,2050,CORE,Shrubland,3474.524035,30,-0.1884732
1071,Mexico,2050,CORE,urban,14.8212871,30,0
1072,Middle East,2050,CORE,Biomass,25.7431949,30,2.78070771
1073,Middle East,2050,CORE,Crops,4265.858014,30,-3.315218505
1074,Middle East,2050,CORE,desert,1716.628733,30,0
1075,Middle East,2050,CORE,Forests (Harvested),27.5454093,30,-0.0438888
1076,Middle East,2050,CORE,Forests (Unmanaged),92.05426255,30,0.1100634
1077,Middle East,2050,CORE,Grassland,25984.07797,30,2.2902936
1078,Middle East,2050,CORE,Grazed Pasture,427.5920323,30,1.53012696
1079,Middle East,2050,CORE,Shrubland,10189.21995,30,-3.3375372
1080,Middle East,2050,CORE,urban,23.3373403,30,0
1081,Pakistan,2050,CORE,Biomass,8.227450179,30,-0.37854528
1082,Pakistan,2050,CORE,Crops,2608.8611,30,-29.28271053
1083,Pakistan,2050,CORE,desert,306.8867301,30,0
1084,Pakistan,2050,CORE,Forests (Harvested),304.1259,30,-1.962
1085,Pakistan,2050,CORE,Forests (Unmanaged),1.657473931,30,0.068502
1086,Pakistan,2050,CORE,Grassland,199.2656999,30,4.597197852
1087,Pakistan,2050,CORE,Grazed Pasture,777.664064,30,-19.290756
1088,Pakistan,2050,CORE,Shrubland,2765.525212,30,46.248372
1089,Pakistan,2050,CORE,urban,5.76933101,30,0
1090,Russia,2050,CORE,Biomass,1145.497398,30,-344.0759614
1091,Russia,2050,CORE,Crops,14246.2105,30,-31.98193786
1092,Russia,2050,CORE,desert,3157.2969,30,0
1093,Russia,2050,CORE,Forests (Harvested),3126.436651,30,0.96646824
1094,Russia,2050,CORE,Forests (Unmanaged),58802.37916,30,249.8382424
1095,Russia,2050,CORE,Grassland,55406.76124,30,92.20768844
1096,Russia,2050,CORE,Grazed Pasture,500.9602013,30,0.859038056
1097,Russia,2050,CORE,Shrubland,24703.7691,30,32.1201288
1098,Russia,2050,CORE,urban,20.63808,30,0
1099,South Africa,2050,CORE,Biomass,10.53739403,30,0.444243628
1100,South Africa,2050,CORE,Crops,1177.246655,30,-2.265581637
1101,South Africa,2050,CORE,desert,3.54781,30,0
1102,South Africa,2050,CORE,Forests (Harvested),181.575503,30,-0.19524
1103,South Africa,2050,CORE,Forests (Unmanaged),85.58751983,30,0.47836992
1104,South Africa,2050,CORE,Grassland,11280.40782,30,4.766136
1105,South Africa,2050,CORE,Grazed Pasture,1085.92055,30,-2.7492
1106,South Africa,2050,CORE,Shrubland,682.3744586,30,-0.48276
1107,South Africa,2050,CORE,urban,6.69471,30,0
1108,South America_Northern,2050,CORE,Biomass,6.796375813,30,-3.584872489
1109,South America_Northern,2050,CORE,Crops,465.7202489,30,0.132066482
1110,South America_Northern,2050,CORE,desert,8.65778204,30,0
1111,South America_Northern,2050,CORE,Forests (Harvested),41.97719618,30,0.0412836
1112,South America_Northern,2050,CORE,Forests (Unmanaged),10809.42024,30,2.00388
1113,South America_Northern,2050,CORE,Grassland,4317.956378,30,0.677925
1114,South America_Northern,2050,CORE,Grazed Pasture,257.9830861,30,0.72430668
1115,South America_Northern,2050,CORE,Shrubland,105.3135129,30,-0.001044
1116,South America_Northern,2050,CORE,urban,4.27827102,30,0
1117,South America_Southern,2050,CORE,Biomass,32.65078629,30,-2.576212087
1118,South America_Southern,2050,CORE,Crops,2805.897709,30,-0.244176366
1119,South America_Southern,2050,CORE,desert,510.4893,30,0
1120,South America_Southern,2050,CORE,Forests (Harvested),704.5153323,30,-0.30671244
1121,South America_Southern,2050,CORE,Forests (Unmanaged),16106.59353,30,1.24100832
1122,South America_Southern,2050,CORE,Grassland,18459.90557,30,1.6666608
1123,South America_Southern,2050,CORE,Grazed Pasture,872.9317476,30,0.3662004
1124,South America_Southern,2050,CORE,Shrubland,1808.04095,30,-0.1462284
1125,South America_Southern,2050,CORE,urban,7.90962,30,0
1126,South Asia,2050,CORE,Biomass,5.1029123,30,-0.49096306
1127,South Asia,2050,CORE,Crops,2412.95475,30,-22.3768069
1128,South Asia,2050,CORE,desert,89.652111,30,0
1129,South Asia,2050,CORE,Forests (Harvested),457.5320871,30,-2.077728
1130,South Asia,2050,CORE,Forests (Unmanaged),1260.774695,30,9.78348
1131,South Asia,2050,CORE,Grassland,4393.253064,30,25.4624076
1132,South Asia,2050,CORE,Grazed Pasture,883.4319077,30,-14.720256
1133,South Asia,2050,CORE,Shrubland,1791.783447,30,4.42632
1134,South Asia,2050,CORE,urban,3.1217501,30,0
1135,South Korea,2050,CORE,Biomass,0.651472477,30,-0.19356456
1136,South Korea,2050,CORE,Crops,197.2450446,30,0.183726843
1137,South Korea,2050,CORE,Forests (Harvested),58.61572,30,0.11088
